OG	raw_p	FDR_p	Socmean-Solmean	taxa
OG_14556	0.2467	0.6298	-0.9637	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16684	0.2467	0.6298	1.068	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_19008	0.2469	0.63	-10.65	AAUR,APUR,AVIR,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18978	0.2471	0.6301	-6.385	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16062	0.2471	0.6301	11.47	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14199	0.2472	0.6303	-4.467	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15684	0.2474	0.6304	1.893	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14639	0.2478	0.6311	-1.475	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15244	0.2478	0.6311	1.113	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17570	0.2482	0.6315	31.71	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13309	0.2482	0.6315	0.5826	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11407	0.2483	0.6315	3.174	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12880	0.2483	0.6315	1.091	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13839	0.2484	0.6315	-9.104	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15894	0.2484	0.6315	-33.01	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16616	0.2486	0.6315	-2.357	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18598	0.2486	0.6315	14.87	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16054	0.2488	0.6315	0.6359	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17978	0.2488	0.6315	1.364	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12241	0.249	0.6317	1.863	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14880	0.2492	0.6318	0.7296	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18710	0.2492	0.6318	5.206	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17927	0.2492	0.6318	-2.436	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LPAU,LVIE
OG_13308	0.2495	0.6323	1.891	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14642	0.2497	0.6323	-6.404	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15040	0.2497	0.6323	-1.873	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12834	0.2498	0.6323	-74.55	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14256	0.2499	0.6326	-0.2805	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14637	0.2502	0.6327	8.137	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10847	0.2502	0.6327	0.3715	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13428	0.2503	0.6327	1.264	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11324	0.2503	0.6327	0.6489	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11832	0.2507	0.6335	12.61	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14077	0.251	0.634	-0.3053	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14741	0.2514	0.6347	-3.642	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13301	0.2515	0.6347	3.762	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11124	0.2516	0.6347	3.683	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11647	0.2516	0.6347	4.01	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11918	0.2517	0.6348	0.2849	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16357	0.2519	0.635	3.851	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18591	0.252	0.6351	67.87	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16139	0.2522	0.6352	0.8487	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11462	0.2523	0.6352	-149.1	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16102	0.2524	0.6352	-3.937	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17308	0.2526	0.6352	2.99	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10646	0.2526	0.6352	-3.287	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17951	0.2526	0.6352	3.541	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11236	0.2528	0.6352	0.3404	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13413	0.2529	0.6352	-0.1271	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16045	0.2529	0.6352	-6.263	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14170	0.2529	0.6352	-3.224	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14065	0.253	0.6352	12.53	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15988	0.2532	0.6354	0.9515	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14432	0.2534	0.6354	4.84	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16249	0.2534	0.6354	-4.928	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11538	0.2534	0.6354	1.128	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18142	0.2535	0.6354	2.223	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12789	0.2535	0.6354	26.7	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10309	0.2537	0.6355	10.99	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_19618	0.2538	0.6355	-5.84	AAUR,APUR,AVIR,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15195	0.2538	0.6355	6.442	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12250	0.2539	0.6355	3.77	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10741	0.254	0.6355	4.773	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11493	0.2543	0.6361	1.109	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15404	0.2545	0.6362	1.011	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16718	0.2547	0.6362	-0.1898	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11182	0.2547	0.6362	43.19	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14621	0.2548	0.6362	-1.545	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11419	0.2548	0.6362	20.66	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13990	0.2549	0.6362	3.028	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13017	0.2549	0.6362	0.4531	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18366	0.2551	0.6364	-9.343	AAUR,APUR,AVIR,HLIG,LLEU,LMAR,LPAU,LVIE
OG_10812	0.2553	0.6364	-2.947	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LVIE
OG_10529	0.2553	0.6364	2.651	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18690	0.2553	0.6364	1.88	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14654	0.2557	0.6368	2.17	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17025	0.2557	0.6368	1.393	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15257	0.2558	0.6368	6.31	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17161	0.2558	0.6368	125.7	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14728	0.2561	0.6374	-2.981	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11879	0.2564	0.6374	0.6061	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU
OG_10294	0.2564	0.6374	1.965	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11992	0.2565	0.6374	-5.056	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12692	0.2566	0.6374	27.61	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11602	0.2567	0.6374	-1.204	APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10415	0.2567	0.6374	0.5118	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16999	0.2568	0.6374	13.92	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13838	0.2568	0.6374	3.489	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16456	0.257	0.6375	-73.73	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10352	0.257	0.6375	-16.26	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17355	0.2572	0.6375	-3.038	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13622	0.2573	0.6375	3.14	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10872	0.2573	0.6375	-51.32	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17502	0.2576	0.6375	-10.11	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18374	0.2576	0.6375	-0.4287	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10410	0.2577	0.6375	2.018	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14418	0.2577	0.6375	-29.31	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18528	0.2577	0.6375	-2.021	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14753	0.2578	0.6375	54.69	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11162	0.2579	0.6375	0.004841	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17324	0.258	0.6375	-5.387	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15400	0.258	0.6375	1.242	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11884	0.2583	0.6377	8.493	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_19050	0.2584	0.6377	11.82	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17155	0.2585	0.6377	23.72	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LPAU,LVIE
OG_14114	0.2587	0.6377	-3.749	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18892	0.2587	0.6377	-1.964	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LVIE
OG_12342	0.2587	0.6377	-5.032	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14548	0.2588	0.6377	-20.36	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14284	0.2589	0.6377	37.09	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16094	0.2591	0.6377	-779.4	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13868	0.2592	0.6377	-2.35	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12610	0.2592	0.6377	2.201	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14246	0.2593	0.6377	2.667	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15457	0.2594	0.6377	21.74	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15670	0.2594	0.6377	-8.336	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14657	0.2596	0.6377	0.2391	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11821	0.2597	0.6377	7.395	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13328	0.2597	0.6377	-3.043	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18351	0.2597	0.6377	6.635	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18522	0.2597	0.6377	3.815	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12813	0.2598	0.6377	-15.39	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12694	0.2601	0.6383	-6.536	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10877	0.2603	0.6385	-10.67	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12125	0.2604	0.6385	-5.072	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10505	0.2605	0.6385	0.6052	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13560	0.2605	0.6385	1.356	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17923	0.2606	0.6386	-2.37	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LVIE
OG_14666	0.2607	0.6387	0.07378	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10808	0.2609	0.6388	0.778	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11427	0.261	0.639	-64.49	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15668	0.2611	0.639	2.03	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13809	0.2614	0.6395	-19.64	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15401	0.2615	0.6395	-1.767	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18247	0.2618	0.6399	2.8	APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13815	0.2619	0.6399	0.3094	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16666	0.262	0.6399	3.356	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12670	0.262	0.6399	6.649	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14070	0.2621	0.6399	-1.635	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_19775	0.2621	0.6399	-26.13	AAUR,APUR,AVIR,HLIG,LLEU,LMAR,LPAU,LVIE
OG_15975	0.2622	0.64	-6.747	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13574	0.2624	0.6401	5.41	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10832	0.2626	0.6402	-0.5142	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15510	0.2627	0.6402	-3.79	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12961	0.2627	0.6402	-18.02	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16137	0.2628	0.6402	-0.8106	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15679	0.263	0.6402	2.286	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14926	0.2631	0.6402	-6.871	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12281	0.2631	0.6402	-2.283	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13426	0.2632	0.6402	1.582	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17152	0.2634	0.6402	6.842	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17710	0.2634	0.6402	1.269	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11226	0.2635	0.6402	1.916	AAUR,APUR,AVIR,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15709	0.2636	0.6402	7.565	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10948	0.2637	0.6402	21.11	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17831	0.2639	0.6402	-2.285	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16339	0.2639	0.6402	-0.2054	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10255	0.264	0.6402	-8.788	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18684	0.264	0.6402	5.211	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12891	0.2641	0.6402	15.74	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17001	0.2642	0.6402	-4.515	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LPAU,LVIE
OG_12360	0.2642	0.6402	-3.593	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17799	0.2643	0.6402	0.902	AAUR,APUR,AVIR,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14204	0.2643	0.6402	-6.05	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17254	0.2643	0.6402	-1.389	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17337	0.2646	0.6405	105.6	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16512	0.2646	0.6405	0.2391	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17465	0.265	0.6408	-0.6075	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16038	0.265	0.6408	0.5868	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17131	0.265	0.6408	1.153	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12472	0.2651	0.6408	-3.505	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15296	0.2652	0.6408	47.5	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16750	0.2653	0.6408	0.524	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13709	0.2653	0.6408	-0.9583	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16992	0.2654	0.6409	-6.411	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10275	0.2658	0.6411	-10.35	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12977	0.2659	0.6411	-0.7256	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12418	0.2659	0.6411	0.1514	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11053	0.2659	0.6411	6.314	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10773	0.266	0.6411	1.276	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16443	0.266	0.6411	-1.434	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17296	0.2661	0.6411	14.04	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10534	0.2666	0.6421	39.2	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15265	0.2667	0.6422	2.907	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12361	0.2669	0.6425	-18.13	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17145	0.2674	0.6433	-3.06	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12086	0.2675	0.6434	-1.134	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15234	0.2676	0.6436	-2.36	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14100	0.268	0.6443	1.438	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16437	0.2681	0.6443	1.968	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15161	0.2686	0.645	-2.78	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10207	0.2686	0.645	-2.993	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13197	0.2687	0.645	1.203	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13318	0.2688	0.645	8.103	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12109	0.2688	0.645	19.84	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18994	0.2692	0.6456	2.669	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13061	0.2693	0.6456	-18.98	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10404	0.2694	0.6456	7.464	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15241	0.2694	0.6456	1.681	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15887	0.2696	0.6458	-12.79	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_13021	0.2697	0.6458	-1.239	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12060	0.2698	0.6458	5.979	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_11016	0.2698	0.6458	-12.46	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15901	0.2699	0.6459	0.2548	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15636	0.2701	0.6459	0.1435	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18743	0.2702	0.6459	0.2902	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12159	0.2703	0.6459	2.199	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14442	0.2703	0.6459	0.2282	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_17985	0.2705	0.6459	-0.5354	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18738	0.2705	0.6459	-0.9923	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10744	0.2706	0.6459	0.9913	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_19017	0.2706	0.6459	-2.379	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LVIE
OG_18197	0.2707	0.6459	1.754	AAUR,APUR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_12147	0.271	0.6463	0.6559	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15064	0.271	0.6463	1.968	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10564	0.2713	0.6466	-0.581	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_18278	0.2713	0.6466	-6.789	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LVIE
OG_17185	0.2715	0.6467	20.66	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
