OG	raw_p	FDR_p	Socmean-Solmean	taxa
OG_14170	0.2331	0.5693	8.278	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16203	0.2333	0.5693	-5.329	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11109	0.2333	0.5693	-1.588	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15490	0.2333	0.5693	-2.461	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12393	0.2334	0.5693	17.32	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14015	0.2336	0.5693	1.111	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13662	0.2336	0.5693	8.508	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18879	0.2336	0.5693	-1.323	AAUR,APUR,AVIR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13234	0.2336	0.5693	0.461	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14379	0.2337	0.5693	-6.597	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15966	0.2338	0.5695	-4.024	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12918	0.2339	0.5695	0.9647	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13278	0.234	0.5698	1.875	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10955	0.2342	0.5699	100.7	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19087	0.2343	0.5699	30.46	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13403	0.2343	0.5699	0.3803	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11441	0.2345	0.57	1.625	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18179	0.2346	0.57	0.3279	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12244	0.2347	0.57	-0.3516	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17310	0.2347	0.57	-2.998	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13756	0.2347	0.57	1.02	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16057	0.2349	0.5701	11.74	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17782	0.2349	0.5701	2.657	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14548	0.2353	0.5704	6.973	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19059	0.2353	0.5704	13.37	AAUR,APUR,AVIR,HLIG,LFIG,LMAL,LMAR,LVIE
OG_17790	0.2354	0.5704	-8.583	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15779	0.2354	0.5704	-0.7927	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17762	0.2355	0.5704	-111.1	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15412	0.2355	0.5704	4.843	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10164	0.2357	0.5707	-14.35	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11180	0.2358	0.5707	-0.12	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15364	0.2358	0.5707	-9.519	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10609	0.2359	0.5707	-2.24	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17027	0.236	0.5708	0.1319	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10119	0.2361	0.5709	4.937	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15721	0.2362	0.5709	-46.49	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11476	0.2362	0.5709	-2.301	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18189	0.2363	0.5709	0.563	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15553	0.2365	0.571	7.803	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14113	0.2366	0.571	0.405	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10845	0.2367	0.571	0.6013	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16006	0.2368	0.571	0.85	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14275	0.2369	0.571	-18.06	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16133	0.2369	0.571	-15.8	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14752	0.2369	0.571	-7.045	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17690	0.237	0.571	12.37	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU
OG_19546	0.2371	0.5713	1.148	APUR,AVIR,HLIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19286	0.2373	0.5715	-212.9	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LVIE
OG_13620	0.2374	0.5715	1.24	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14650	0.2375	0.5717	2.55	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17604	0.2376	0.5717	-0.8399	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17510	0.2377	0.5717	-69.31	AAUR,APUR,HLIG,LFIG,LLEU,LMAL,LMAR,LVIE
OG_16763	0.2379	0.5719	-0.9966	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13767	0.2379	0.5719	10.22	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17905	0.238	0.5719	1.199	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12581	0.2381	0.5719	-0.6755	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16322	0.2382	0.5719	-6.9	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11675	0.2382	0.5719	1.642	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17172	0.2383	0.5719	-0.4408	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13422	0.2384	0.572	1.333	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12084	0.2384	0.572	-11.31	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10358	0.2386	0.572	-7.537	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15668	0.2387	0.572	-5.351	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14054	0.2388	0.572	1.03	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_15411	0.2388	0.572	-5.357	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11841	0.2388	0.572	0.5575	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19658	0.2391	0.5724	-0.05564	AAUR,APUR,HLIG,LFIG,LMAL,LMAR,LPAU,LVIE
OG_16499	0.2391	0.5724	2.895	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15632	0.2394	0.5727	-2.574	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14944	0.2394	0.5727	3.799	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12286	0.2396	0.5728	5.21	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13965	0.2396	0.5728	-3.302	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15920	0.2398	0.573	-1.236	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17817	0.2399	0.573	-35.37	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15152	0.2399	0.573	12.95	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11804	0.2401	0.5734	-31.6	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19642	0.2403	0.5736	-1.598	AAUR,APUR,AVIR,HLIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16517	0.2404	0.5736	-7.803	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12783	0.2407	0.5741	-1.128	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12508	0.2407	0.5741	-1.738	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11679	0.2409	0.5743	4.367	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17922	0.2409	0.5743	60.69	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14522	0.241	0.5743	2.916	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14756	0.2411	0.5743	68.15	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14214	0.2414	0.5747	1.313	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16607	0.2415	0.5747	1.857	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12552	0.2415	0.5747	7.245	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13594	0.2415	0.5747	1.882	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18307	0.2421	0.5756	-9.723	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17049	0.2421	0.5756	-63.48	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16832	0.2422	0.5756	0.8706	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10023	0.2422	0.5756	5.529	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19029	0.243	0.5774	-1.856	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU
OG_12769	0.2433	0.5775	0.7051	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14584	0.2434	0.5775	10.1	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15750	0.2434	0.5775	0.7695	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15016	0.2436	0.5775	-381.2	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16417	0.2436	0.5775	-0.7881	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13193	0.2436	0.5775	0.2533	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10464	0.2436	0.5775	1.139	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19750	0.2436	0.5775	-162.8	AAUR,APUR,HLIG,LFIG,LLEU,LMAL,LMAR,LVIE
OG_10849	0.2439	0.5778	2.051	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17693	0.244	0.5779	-1.105	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17338	0.2442	0.5781	-9.238	AAUR,APUR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16274	0.2443	0.5781	2.296	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16311	0.2445	0.5781	-81.6	AAUR,APUR,AVIR,LFIG,LLEU,LMAL,LMAR,LVIE
OG_14897	0.2445	0.5781	5.197	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12569	0.2446	0.5781	-4.575	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18583	0.2446	0.5781	-0.04043	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU
OG_12584	0.2447	0.5781	12.67	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14745	0.2447	0.5781	-1.568	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16316	0.2447	0.5781	5.001	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19320	0.2449	0.5785	-17.56	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LPAU,LVIE
OG_16754	0.245	0.5785	-0.08492	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11990	0.2451	0.5785	1.463	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11613	0.2452	0.5785	5.814	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15830	0.2453	0.5786	-0.3812	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12516	0.2456	0.5788	1.84	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14428	0.2457	0.5788	-2.79	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16452	0.2457	0.5788	8.096	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11729	0.2457	0.5788	6.073	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15554	0.2458	0.5788	-2.515	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12514	0.2459	0.5788	-7.339	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19272	0.2459	0.5788	-3.425	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU
OG_11107	0.2459	0.5788	72.93	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14189	0.2462	0.579	-2.858	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15771	0.2462	0.579	-15.14	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16600	0.2465	0.5796	0.8459	AAUR,APUR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18868	0.2466	0.5796	39.28	AAUR,APUR,AVIR,HLIG,LFIG,LMAR,LPAU,LVIE
OG_18966	0.2467	0.5796	147	AAUR,APUR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU
OG_14010	0.2467	0.5796	4.739	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13057	0.2469	0.5797	-0.1036	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16961	0.247	0.5797	-2.302	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12395	0.247	0.5797	-22.42	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13530	0.2472	0.5799	-18.54	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16256	0.2473	0.5799	-12.41	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17553	0.2473	0.5799	41.4	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11969	0.2475	0.5799	7.314	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13392	0.2477	0.5799	1.341	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14065	0.2478	0.5799	-88.35	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18804	0.2478	0.5799	-2.751	APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_10606	0.2478	0.5799	-0.2708	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19423	0.2478	0.5799	0.3036	AAUR,APUR,HLIG,LFIG,LMAL,LMAR,LPAU,LVIE
OG_14684	0.2479	0.5799	6.411	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18596	0.2479	0.5799	-20.83	AAUR,APUR,AVIR,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14139	0.2482	0.5805	0.008213	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19040	0.2484	0.5808	-44.67	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LVIE
OG_10246	0.2485	0.5808	3.869	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16567	0.2488	0.5808	-20.48	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16601	0.2488	0.5808	7.392	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16252	0.2488	0.5808	28.45	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17641	0.2489	0.5808	-3.057	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13420	0.2489	0.5808	0.9198	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13636	0.2489	0.5808	-8.383	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11052	0.2491	0.5811	-2.493	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12414	0.2498	0.5821	-1.502	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13496	0.2498	0.5821	-0.8654	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14699	0.2499	0.5821	-24.3	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10903	0.25	0.5821	0.5881	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17933	0.25	0.5821	-4.367	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11314	0.2501	0.5821	-15.22	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18770	0.2501	0.5821	0.06499	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18956	0.2502	0.5821	20.16	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_16501	0.2502	0.5821	-0.1856	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16796	0.2504	0.5824	10.5	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13819	0.2505	0.5824	4.679	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14916	0.2506	0.5825	1.557	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18395	0.2507	0.5825	-2.715	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15111	0.2509	0.5826	8.263	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12683	0.2509	0.5826	0.7067	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12993	0.251	0.5826	-1.252	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10439	0.2511	0.5829	-0.7294	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11774	0.2513	0.5831	3.064	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10613	0.2515	0.5833	-6.48	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15856	0.2516	0.5833	0.7622	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18156	0.2518	0.5836	-8.949	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAR,LPAU,LVIE
OG_14969	0.2519	0.5836	-40.08	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16206	0.2519	0.5836	9.636	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11602	0.252	0.5836	0.3948	APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16602	0.2523	0.5841	-2.235	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16174	0.2524	0.5843	0.6385	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12965	0.2527	0.5843	1.041	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15597	0.2528	0.5843	-5.141	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16583	0.2528	0.5843	0.8947	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19324	0.2528	0.5843	-1.938	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17924	0.2529	0.5843	2.873	AAUR,APUR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14337	0.253	0.5843	-79.84	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16968	0.253	0.5843	5.156	AAUR,APUR,AVIR,HLIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17688	0.253	0.5843	34.73	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13633	0.2534	0.585	-25.2	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_19742	0.2535	0.5852	-59.03	AAUR,APUR,AVIR,HLIG,LLEU,LMAR,LPAU,LVIE
OG_18405	0.2536	0.5852	48.12	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18834	0.2537	0.5852	-48.45	APUR,AVIR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16777	0.254	0.5854	-5.278	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14848	0.254	0.5854	2.286	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17900	0.2541	0.5854	2.49	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14450	0.2541	0.5854	15.6	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17272	0.2543	0.5856	-254.5	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15039	0.2543	0.5856	0.9184	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11049	0.2544	0.5856	-9.083	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14069	0.2547	0.5862	-12.05	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13143	0.2549	0.5864	0.2238	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11236	0.255	0.5864	2.964	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11308	0.255	0.5864	-2.516	AAUR,APUR,AVIR,HLIG,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
