APUR	AAUR	AVIR	HLIG	LLEU	LFIG	LMAR	LPAU	LVIE	LMAL	LCAL
OG_15998	0.551097939454328	0.362777368206734	3.86041855764285	0.0871361880009061	1.49179102512349	0.687485403151758	1.43816942438983	0.948531082814567	0.493473710067926	0.865429178849168	0.759026913951282
OG_13327	84.1649243640537	63.8512460254127	81.508728054317	10.8710648885343	44.706743165528	50.1687269214629	43.2817683604789	66.6326836884349	48.8630402441508	18.2348448766588	24.4377805733225
OG_13324	933.402099878861	722.251227009046	977.181631427901	1114.35875677359	593.592683286335	893.634623881002	1524.3047514719	1152.30839337079	897.050649721141	876.203673794595	1221.80313513525
OG_19916	4.83138033775096	NA	NA	1.72445930282659	2.43784185136069	NA	NA	NA	NA	8.20049309934466	NA
OG_13325	4.6908676138537	1.8537035502832	2.30166762698067	3.11459329263736	4.72076983343739	8.26613409225914	4.80064417185568	6.04127890195147	3.72243161695294	2.83490665746259	2.10324433455669
OG_18975	0	4.55548919217855	0.272832548841288	0.564023649103702	1.01945952047778	0.603564664733561	0.148854611044882	0.715974526613153	0.204284595383442	0.544362162222153	NA
OG_19910	94.7759463062454	NA	NA	NA	1.67229940867143	40.6162867384789	NA	44.4714885991978	13.472929967945	14.6176600823334	NA
OG_10330	NA	NA	NA	NA	NA	1.78076647810747	2.46981855687492	12.303356968554	0	0.096718497821476	6.28329440986455
OG_20485	NA	0	0	NA	NA	NA	NA	0	NA	NA	0
OG_20484	NA	1.30032025477325	0	NA	NA	NA	NA	NA	NA	NA	NA
OG_20487	NA	0	0	NA	NA	0	0.288668150294341	NA	NA	0	NA
OG_20486	NA	24.5270813027729	NA	NA	NA	NA	39.4018945840257	50.4807887022682	41.2221886884068	NA	NA
OG_14534	578.155622765391	522.236058390539	407.959701983752	495.715287530922	257.870087182378	137.808599566595	152.546525486728	432.065907373798	604.205548863122	509.912188465488	174.939399941944
OG_20480	NA	0.985712952836428	NA	2.06315312753314	NA	NA	NA	0	NA	NA	0.572278918215827
OG_20483	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA
OG_20482	NA	0.910281007313727	2.81315996379411	NA	NA	NA	NA	NA	NA	NA	NA
OG_20489	0.743044590110289	624.981701449629	1.70011064639171	NA	NA	NA	NA	2.36404890683027	NA	NA	NA
OG_20488	0.231603976581893	1.23346269708876	NA	0	NA	NA	NA	NA	NA	NA	NA
OG_21836	NA	NA	NA	NA	NA	NA	1.541145196047	NA	NA	NA	2.92983373724019
OG_10970	5.04023663435086	6.28402636860148	5.99667329400806	1.90957983035385	5.36800323390544	2.76984223572395	8.79808357775104	11.5720487042717	1.34713769320332	4.75519702233784	4.92118585154451
OG_10103	15.0527179044748	3.01955407619998	0.190247996139922	1.06422721738821	0.0399249055075886	0	0.0194362902716905	12.1389519911779	NA	1.60635454318021	0.0798161204168988
OG_17734	115.154169692292	301.39472571522	119.73975253662	177.707162708422	89.488935989377	80.7886895806739	151.843177475738	105.885153024033	190.156816960731	59.9269137068816	147.384109107629
OG_17737	32.7989363032049	72.7357827959817	75.8498525865368	33.2917526806404	38.5653974466467	44.3519612896571	64.7558111122739	33.3023272698325	20.747069434722	18.2752633320554	35.7514136899129
OG_17736	88.723207283022	31.1589550742593	29.4681736256635	36.9002004854497	NA	56.1878710822418	84.5196733627715	46.0359402164355	35.7414071474834	42.5076602595362	68.7823476368592
OG_10107	86.3237593704467	79.7823774572541	95.0053945823639	356.149689442059	309.959188314135	87.6916086835811	96.1922799763725	148.803102877602	162.887235518296	200.616911237919	149.937054476792
OG_17730	53.0956715774948	57.4254627246187	49.1571919650852	33.6151686350532	63.826313931973	35.0941972614951	64.3314157747465	201.600439653548	46.0107255790001	84.7107785320654	64.9688424558805
OG_10105	2242.03671690604	NA	242.940042443231	2554.39024527972	5187.0990124457	5453.57125402778	167.388974410322	1137.85732776912	16828.590829793	410.429769876494	857.609113645859
OG_17732	72.2374824748005	42.0368975267338	20.1790358384693	24.4824167776996	42.4475692225529	35.5281959882459	62.4183713985054	35.5477292770509	67.4666222624086	28.3424301211873	60.2997178759336
OG_10109	0.478138315787558	10.5437025704415	0	0.312341225410587	0.0292610904020825	0	0	0.26513638752881	0.19507253782632	0.086844356220061	0
OG_10108	0.851780494438159	0.538348470070474	2.63884673212964	1.25425313985003	0.848890493672294	0.730326750478679	2.67735776636701	1.50038546275252	0.617214353481699	1.00664737311633	1.14723612594628
OG_17739	23.8600737291445	22.3528417440973	12.0295907242713	1.63668477414933	4.67855113160853	20.4456497851825	2.47511032799466	10.5645018176721	11.282226552953	5.86002355567588	12.3675564164911
OG_17738	162.286037867656	146.251095101969	123.002900405702	104.328504149092	93.665657792506	69.5858062154648	84.3810625343413	65.7410695589549	101.355652803265	93.0952836465199	70.9126490305738
OG_16466	9.22897606623707	10.5344567309569	9.14743074339865	15.9751678324242	16.113500306932	10.573470062032	11.7282437169269	13.1011743581917	11.686979990613	18.2936662245051	13.4726761639223
OG_16467	17.0266044873421	17.1335516808936	22.8503990813861	11.9176219097818	27.2794944308984	16.715779891148	15.6283064810597	27.9534996252618	13.1036075437383	9.68913195800041	19.2030476536522
OG_16464	16.2879535209459	19.309506807834	14.3508433472615	20.2234306040337	13.2237060549206	33.5550283455719	23.5607880312673	32.4303303471686	30.889684063561	24.9347941727738	25.5864367417302
OG_16465	12.0240610776456	11.8053590999579	2.98927595217563	0.463712352256813	1.41804447949646	1.33841310458057	1.71335223659092	1.86245832200476	2.35010001284058	1.40547555472285	0.43467378268595
OG_16462	77.5987166442828	94.4872008323007	117.775730203778	140.350223340215	88.8665360885554	140.492774116278	152.73752862871	132.899473269451	98.4887252642705	124.152394719846	140.73165204398
OG_16463	2.87635884985773	5.15033437087733	2.39464752281799	6.02555852227926	2.74318308950868	4.25219051491735	8.23001436574795	8.59453703518265	5.65919402278451	5.7161586209305	6.8988664567149
OG_16460	13.207500101809	11.2946516383248	14.5942212655602	14.4008574154673	13.758115757872	20.1427231212464	19.8729330538748	20.195275021115	18.9888851686624	22.3170004584209	21.3928219739664
OG_16461	12.4598505847694	18.7114573692706	7.92615953126322	20.5197283203065	15.0801402762159	15.4173618039211	10.7604597752895	11.0010096796876	5.13250467725011	7.9904715365303	11.0137456547298
OG_16468	3.57781885430934	5.80942776890514	5.19031682051526	9.69806674395437	9.97801437499747	3.92080736889224	9.80141704958087	4.73501405985986	7.81145213192474	7.84313537765674	3.48861667221475
OG_16469	126.861163217027	119.664675454828	96.0335014572665	80.8262081969729	111.887199481827	139.783561327677	121.313997891109	174.455358787166	59.3850506618467	116.046491056966	126.663776495373
OG_14644	16.6222821466877	18.6395260605969	33.7734487754825	20.6713258455961	27.2686589621597	15.9542227706697	36.0493169833606	28.5103151766533	29.5802229839121	29.9543558669038	14.817754353557
OG_14645	21.1173713572124	23.9806898131736	32.1401322308029	30.6171617242596	26.9111781849474	21.3538969805243	31.6581837457339	33.6360166570893	28.2526575223825	34.090707144448	31.7654575186553
OG_14646	10.6705424019184	10.091195039236	25.5721813838461	58.5759320488484	34.1079261396279	26.7359465996245	29.4401430445312	36.0236734541653	47.028106678383	32.3124518198713	26.9168409574988
OG_14647	6.48257535233932	8.51435415007825	17.8263152033744	7.60173716518028	7.68959961336926	10.0346422066635	18.1322777294635	10.3179115910448	10.7354950676949	11.1456120235797	7.32636638684152
OG_14640	23.5399899140994	24.4187940959287	27.3123805315634	20.590798310206	52.0991730861898	45.3495286889188	30.6625934261074	68.4891889750339	56.6254733426553	68.1650283576072	92.3175640411251
OG_14641	10.6448841926622	10.4212636051216	13.2721030758776	15.271254473186	19.6912638189233	8.05026753685559	12.7508513681546	17.0288051427435	17.3589132603992	17.4740873129454	11.6094475784904
OG_14642	7.82186093571579	6.85344440075813	6.745594340722	18.3332999747839	15.6053585814708	8.76649767946715	16.1728339356528	11.6631268734213	11.2927365293985	15.6938748005248	12.9588552725451
OG_14643	4.10781552877176	7.26159061961963	9.60685074612732	5.09057784852414	3.78493397204477	4.18234392552348	9.7326588741693	5.61538294322997	3.04947691497951	5.45847200545473	10.6247118864808
OG_14648	41.898817453445	30.5289103733356	32.8833084483047	34.6541555057591	47.9209611155126	20.6985330651597	72.7339003758685	58.1447633002133	42.0598507351479	53.7915402195227	51.3902377476359
OG_14649	17.1550781339575	5.96825703930882	4.77181518774407	4.31758118871833	4.08580407253202	4.27365743018193	1.68911328546748	3.39320902839124	0.281120684527425	2.36963743499352	3.8284632679263
OG_17599	7.2368480323281	10.7768429536588	NA	NA	3.65123771774495	1.38853929552669	4.89227237927908	4.27698822881423	9.26392403538928	6.83410120936807	1.0658654756882
OG_17598	661.259016716511	778.874526214013	NA	599.837674689697	235.69025375349	174.626961157326	412.901305360149	816.349676337719	427.88763099061	678.978060244494	874.052914060328
OG_24010	NA	NA	NA	NA	7.18758680749875	NA	NA	NA	NA	NA	51.5689392839574
OG_24011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.03027971674919
OG_24016	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
OG_24017	NA	NA	NA	NA	NA	0.447989663974722	NA	NA	NA	NA	NA
OG_24014	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA
OG_24015	NA	NA	NA	NA	NA	24.6631207143599	NA	NA	NA	NA	NA
OG_17297	3.4997834895173	57.1489119344948	25.5618957280892	56.7886950646392	3.307911811323	7.25600988084072	11.628723352626	11.8654891933966	16.0727364473732	15.9096334422826	8.46386113086993
OG_17590	95.7639452941572	93.9985002030552	118.648805318588	66.3921667641822	90.2126023822248	96.1552979667731	53.7026913339757	81.0765421377825	NA	57.5437898512158	67.7754842146021
OG_17593	25.7758859520972	15.3540650557393	20.6188218719614	12.728443553367	16.4042516906473	31.5659279793255	22.566572324221	24.9387503582879	13.5769607508325	19.3007563576584	NA
OG_17592	34.6575582086755	122.767595494907	61.0709973864753	43.1028527568355	74.8355323649321	100.061666646873	157.738793072613	168.04526598279	89.2093274755024	111.674130844076	164.483836635618
OG_17595	40.8723167069009	41.4083146082904	16.398212828848	23.1701913731764	13.809872732242	15.277786896868	35.1480116157176	20.7526586496699	34.0281511797234	NA	18.9361415897399
OG_17594	14.9020424062795	20.8280858838273	27.8466224532056	12.8422571268973	18.9566794259185	20.7364868146595	22.7659343248204	30.7942691041364	25.4382027617695	25.3282825877197	18.9161729808692
OG_17597	9.22573165597279	75.0357254961355	NA	65.0806889793223	43.7940942543955	3.50852847018518	64.0242148185752	12.1057464396485	9.45981995817164	51.0219517739261	9.54316955880402
OG_17596	161.323908457261	12.4731478590448	53.3638153960643	27.3648708354327	44.1052100233746	73.7655266320047	10.3612984763816	62.8128094229908	37.047101692408	16.2860989962882	13.643979672073
OG_17847	34.6222216542756	20.7626356402196	43.8493830829458	85.2666257523059	11.3657197108424	NA	78.6628969138271	62.6474908910717	22.8131687588875	15.9720998383566	88.7788681921053
OG_14492	61.5956116110287	47.4158614946871	24.9905392458509	23.4962459018578	48.4722740911995	795.023175150248	1110.26160001816	26.3856986718008	37.0148934057374	34.3187882755715	39.9060112537897
OG_17845	4.61014803602554	5.47072381768164	1.68540785324293	9.91744153099484	2.87114640151703	14.5392157375106	1.2222135758587	4.11783175932754	10.3085985358405	190.345944987262	3.39095155028724
OG_17844	3.55358224808581	4.19015363478436	5.43545495409407	4.80248799972993	14.15461194385	5.59597525262543	10.7303152703701	16.8473436829136	9.01793947230385	2.71860058331632	5.23141738005293
OG_17843	0.00886358543219741	0.254955313450144	0.44690354536977	0.962861691786747	0.70583168121858	5.14502901855961	0.206260899741681	0.572127862724834	2.60086690124047	0.378378299638868	0.592801838399398
OG_17842	0.261044200426759	0.048815630111357	0	0	0	1.03000240336901	0.506148616706123	0.709493983320262	0.387009434108483	0.279541367968838	0
OG_17841	8.84151514812899	6.81774599638713	5.12011649889488	13.6721154752515	6.05117255469217	2.38747787832574	5.98575694632852	7.28187716229204	7.75803215565235	3.03924208779535	11.1144922052068
OG_17840	19.1067443310367	1.21508998065109	1.11279574081209	0.882420089601193	0.650843188242223	0.588026163974387	0.0785632593814946	0.584242740551276	0.438616565359676	0.573470186344169	0.430426377570611
OG_17849	12.9709343731787	11.5063126302953	29.5508915553347	11.2827226663333	6.67629756615387	19.598559078056	4.70321916301345	13.5649595714954	NA	6.33678139174587	7.11499377018673
OG_17848	61.8286218682721	53.5787996215758	77.0932554987792	68.3785388199687	50.7445902234518	75.9302267766232	46.9564893446059	57.6303742796198	86.2396159458031	59.7126690732987	77.4867131159255
OG_19359	9.61155057829824	NA	NA	NA	0	5.07347401117782	0.284101433553423	0.505898165235395	1.07983094641463	0	0
OG_14530	20.4811546070035	22.8298502757541	26.8303716019333	24.6934209989913	31.058086787585	21.6026146623111	52.1110489529835	42.2990635218063	29.7460040166365	32.0087675899661	29.7901159799758
OG_13032	0.747588306733063	2.89158713458274	1.74516636271631	5.05194348613415	10.1155667870128	6.19045105684478	4.38373458565225	7.2493323552663	6.4571791912493	4.83714355407081	1.900592798195
OG_13033	28.3132666531238	37.2014869865926	35.311267709277	32.0307370889689	18.4380958078788	33.3218986526805	47.9721427857693	30.1992949318975	27.8495476834316	33.0671619231867	29.3861452972172
OG_13030	5.7845157535027	9.83535412139377	1.29321406050504	3.85665243976425	14.6571244110913	8.65720299122919	5.13193695796612	10.5166795564908	3.87838794265226	6.74421535370175	4.71664883927315
OG_13031	29.9043548773589	27.3046231983331	9.93937325332159	43.360687453366	38.7288601714126	37.1646326171392	51.6087665991018	49.2506424808926	59.5467575417966	54.9430843977723	55.5011843609203
OG_13036	12.486393447522	14.0349237999343	61.913941963093	59.8218742366643	26.8995087577996	51.5720389608961	8.14623608840327	22.1228482388918	46.535605124892	78.2426240501399	29.583550032151
OG_13037	35.2413164889691	44.4868546840558	33.2042195829116	36.5667197498462	41.8392200263949	27.0268995597458	27.5021742157187	36.618187236087	32.0650372331078	28.6767948098348	25.4484130644609
OG_13034	32.1883624132633	32.2782649516972	39.9256905770385	27.3522940477629	38.7678053205749	41.8244414538054	62.6920404481746	34.085081985847	55.4421761840516	38.4661599878348	40.6486986085259
OG_13035	45.6518449469819	50.0400606321061	46.2437523798086	58.3237308394969	56.4157374762776	87.2246300281432	66.3229453896978	45.0318781391134	44.6213374632779	40.4242318275163	36.4629773464275
OG_13038	16.7370982779401	16.2615731745017	16.7719818922449	22.8513238067384	26.220114188013	19.1088323945401	6.86635915204214	22.1432952333985	13.9888129899759	32.1367867304947	9.03505967962559
OG_13039	25.6705997031123	14.1080710341044	23.2538903667416	10.2342993440166	11.2932855261691	13.0069966031289	16.9118258009467	11.3385756551015	18.2609834871872	15.7976164371388	12.1578937552625
OG_17295	108.118701576701	135.286907720923	93.2072254804758	98.1596721964275	80.5969739825266	109.434161825899	78.3491595261873	101.737695136714	75.4472824313621	111.038819671293	89.814420594201
OG_14531	5.16948258220532	6.78347143999312	6.76301783590735	6.0141727805961	5.69848877144898	7.15709262127549	21.920754638561	11.0888358945934	10.031003082642	7.85806650675916	7.87901794217379
OG_12295	8.56031335508206	10.1218872760527	10.6406114364131	9.00854130143637	7.70346520541772	7.28067665330087	15.5601830849723	12.2533079772577	8.35268492460756	12.1302621449289	10.992158699109
OG_18907	NA	884.230040395313	1184.42029574521	537.947311140756	568.713851794468	736.192795003641	1316.74263938292	566.965411536157	NA	413.259592097954	920.230086846411
OG_16432	14.0598336567634	10.2723354911381	8.4793075520604	7.74328331904151	12.1053883211185	21.0334919342163	15.3012530980173	11.9720654675314	10.8163457481159	11.1713736436789	24.6290580755362
OG_16648	4.20504973683259	7.75973626326859	5.38962765899817	1.34959849688282	2.13895559994023	9.09480809889489	1.61817616846711	9.99197997589624	12.3797298551839	7.775905736708	7.18378027101871
OG_16649	17.5623789405658	10.9862679374925	18.9684697719325	11.9107273869702	10.2990179683156	18.2472246995648	8.70099760446396	8.20300651540663	20.6987886290558	6.26266001510479	11.8879649354279
OG_16642	31.291927675637	25.4922579004906	27.0160009870673	27.216169097502	18.7739245699785	21.9145962366496	79.4408097029641	40.5625982023604	21.6911495852133	40.1972164975518	46.0601037082806
OG_16643	17.0580928191476	15.4704091518228	19.1868196809184	15.5037428235147	13.6363601208561	15.8543946111314	19.8908533926241	22.8504617981761	20.158634727256	18.2581691447863	18.1958504338991
OG_16640	0.0847382582920373	0.539443143485609	0.269257166632487	0.146322783462984	0.22829274082246	1.29103680192421	1.48462749927321	1.84092152467308	1.08741844578245	1.91675454085801	0.23607730683153
OG_16641	1262.17591833794	1155.3322994102	1856.83335222341	1560.41945227027	2233.64757135516	492.782917153077	1268.80940655374	1522.2842894907	525.125659686487	1247.41122924933	2028.79393625673
OG_16646	28.8588604384415	31.7444838398836	27.3817000834542	15.2586129952574	26.8746625622473	26.5328574832524	28.4407969201128	33.8728408612227	38.3954208046924	34.4188059361718	25.3988618009947
OG_16647	25.64827985746	37.249077699641	11.5107332377732	7.47240288748809	10.3300730700245	25.7296601375678	42.3730649556977	36.5885862770646	15.2795032127369	50.9905509230423	31.6338185206568
OG_16644	485.93309031159	610.538048801838	250.262535268156	233.513570363216	409.627176070181	308.729305731833	235.570154473262	193.127656142048	299.313631397268	241.695052724751	200.532011135585
OG_16645	15.3351201523125	14.7578462796221	11.931831111516	5.63760182828578	7.25330659101628	11.5296895146519	5.77136265645287	9.62066661512465	9.58542227677817	5.44451264348572	9.23527498873612
OG_13698	310.420601807865	315.936315767815	371.881637248967	323.809226177245	399.932979901099	307.904814253686	380.922140181892	259.369650296043	588.026891360639	223.07481716394	195.852169032716
OG_13699	624.61706778217	1315.81079529028	2201.29676269995	245.540055767845	1169.94105178554	1325.33326060259	860.728017387687	1012.54141423731	718.6388234776	949.957581354935	599.223056610733
OG_13696	1.86934164809598	1.8363153671692	3.48805749305224	2.6064752652823	3.03076619015661	3.79973083360295	4.78575396721799	2.87145298251122	3.03544179705916	2.1914019345161	3.3999424537429
OG_13697	47.6085796430053	47.2758451053937	43.052677614605	81.3475214839466	58.5416702436746	33.1279617381007	43.1138463425384	47.6616755858243	58.3620282166383	48.1955715766241	46.3211311806879
OG_13694	0	0	0	0	0	0	0	0	0	0	0
OG_13695	19.2632024276044	20.0866576407004	13.5933095516818	17.1440280983177	17.5007563298609	17.6303605401522	17.942996347287	25.7754333092495	27.5902343589747	15.1578679553126	16.843356120047
OG_13692	3.30006251381173	0.900637215368586	2.04550003484305	0.540810526753744	2.17034084459646	4.7039032491072	7.37238921593653	2.36872033293107	4.5986803538583	5.19341421511774	1.60788007601817
OG_13693	106.568134414963	73.6761247925012	193.943518687341	251.592957073006	14.2532044762129	48.3995658717044	39.1158002701852	8.15282359593653	352.72776886861	9.32084891644722	11.5417177111007
OG_13690	0	0.0329531455112792	0	0	0	0	0.180059722866764	0.136236928115356	0	0	0
OG_13691	30.0809101321839	45.3981982838394	78.7296423676829	44.7128439089166	57.7071217761275	49.6435332679941	52.0426806700943	64.7465226787614	80.7832852871199	65.2655616712084	41.6582975255669
OG_21424	1.24237160770762	0	NA	1.18975061064413	NA	0	NA	NA	NA	NA	NA
OG_21425	3.1837129814275	4.90792629865272	NA	NA	NA	NA	NA	NA	16.3156596420367	NA	NA
OG_21426	0.317169571144972	0	NA	NA	NA	NA	NA	NA	0.966084872493224	NA	NA
OG_21427	NA	0.990627956298811	NA	NA	NA	NA	NA	4.61108012428575	14.5385050313873	NA	NA
OG_21420	NA	298.024313777826	NA	2.57298485587867	NA	NA	NA	NA	NA	NA	NA
OG_21421	NA	2.8416805682978	NA	NA	NA	2.5371319352852	NA	4.84168818882091	NA	NA	3.79115336711006
OG_21422	NA	0.138044907473886	NA	NA	NA	NA	NA	NA	NA	0	NA
OG_21423	152.60150153697	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG_21428	NA	14.8704561096156	11.5323341371015	NA	NA	NA	NA	NA	NA	NA	0
OG_21429	NA	0	0.614201513976067	NA	NA	NA	NA	1.69214270046143	NA	NA	NA
OG_12615	19.057858469638	49.305885412331	628.249450972619	63.1969908764709	36.6926952132385	28.8311558242174	48.5874104016601	97.0660745233095	83.3894746099941	95.7210067547955	46.6626851617888
OG_12342	37.9036144278797	46.3898056871246	34.9498206901934	43.7435009383434	34.9825004415672	46.7756930280527	106.93613489893	22.0753300453772	37.9329149277734	54.4417274841162	44.6346786807413
OG_12617	4.28150143075301	5.58693151781009	4.93909582920479	20.3239819538185	1.94270258116331	9.1193449705071	10.4909436120281	11.7073635638576	9.08700751388114	14.9055362520783	13.4563350311482
OG_12340	15.8070883194828	30.4205134039403	19.9053463609421	26.8551994713698	56.0938727285128	22.4683210370304	69.8314043923255	50.1670791439119	36.5051289398698	45.4273723187448	29.8998149855606
OG_12347	36.478596649662	45.0931091167062	90.0084111104398	25.2818202262942	50.0092227118062	50.1235461311455	51.2809382662613	49.3592350578662	53.924502253495	71.0905448844221	79.3374490173392
OG_12346	87.4911135407081	68.9856943725828	60.0133649461936	45.31587963471	74.2134778001791	31.7869517971588	53.9402034741931	103.97235817578	50.1842241565693	62.5045943343632	46.9498796495532
OG_12613	16.4160346459542	17.2467132184907	4.71626672113984	8.82785535987575	5.75497968184492	9.88612681871193	2.97844799121882	6.8383360308105	18.4684255275674	9.3723130591984	7.88792893379834
OG_12344	2.64684770146186	1.38089612764001	7.12889167490221	4.23510218839798	1.92037756868886	0.986163762298008	16.9479345601677	1.71800335066144	2.90067259483332	8.87117766545711	7.87304012246023
OG_12349	4.33401728790725	6.51820430417942	15.3895653387154	12.8898823250155	8.30419143659017	2.80576558818846	6.58738514016541	3.59110907054201	5.08847469525212	18.1041186565702	4.36472403279005
OG_18908	NA	1.39276347953571	0.241669893800572	1.02506945624506	0	NA	1.12348072726093	0	0.326939362697558	1.87074343555971	0.51076679083424
OG_12619	59.0756081768386	65.8099130463118	71.9783287790001	31.1484127036502	80.8248280290803	51.7184203650423	53.1161889575071	60.4871590420821	65.6490107858799	43.3113481448122	33.7574248569957
OG_12618	11.2122793864019	23.5588260853246	10.8117012978791	25.8596553117744	12.1456541399672	41.4736690661243	17.3498112739947	10.3724830337394	12.5153564974167	11.5473910806198	20.6334435213946
OG_11364	0.149681314428817	0.574743128393179	0	0	0	0.526419846763835	2.32871451082943	0.278247970937183	0.347987402135128	0.214675392730221	2.41748446406146
OG_13286	2.18286301544622	3.91650893179923	0.548643253068211	0.892701370010701	1.43541588157717	0.608677987361763	2.24867290027682	2.98663122573135	2.51085762937829	1.14696917565172	0.81200761126307
OG_21892	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA
OG_13964	0.570061373318917	3.57376136581031	0.417547008547852	1.37958126845999	2.64518163786181	1.59848854185441	7.79771707176979	4.56963803433236	NA	4.26723828388958	9.67224246243146
OG_13965	6.16437663120715	0.469328379859506	6.15845212769631	6.07024301432206	7.65161470172308	3.89072051429355	2.8569293577414	2.06448371790743	0.447063547099603	3.38720085859354	3.42718816422669
OG_13966	12.5186703897326	21.4944533379625	17.6108501920135	18.2759601323752	18.942904955723	23.7471774926352	32.8223593685721	46.0668812797118	53.5222488497572	26.4033656146285	28.761258207489
OG_13967	21.7163401071957	7.56739083274232	32.3158202075674	45.9903696375924	60.3126450450124	14.5921045462369	71.0628402775926	37.010061390649	43.1422650655322	56.6103308126838	36.4487317785831
OG_13960	277.917799463854	240.790316457655	296.343472591291	511.228989359517	497.327942469337	314.579177048032	873.325444120598	398.913701703807	333.62255729557	560.409031074004	562.183612844497
OG_13961	4.85999664206739	2.37780022178268	7.57636071303094	3.4921767728709	12.6609901357994	5.81216149896837	10.4952645528123	8.22221610942122	5.4452845429016	7.52630466726904	3.97863131089415
OG_13962	41.3398852713427	32.6321343112642	38.8415554773072	54.639377022658	53.3410875193004	67.4391635206759	34.2616659854037	61.4099498796849	54.4427341116772	44.5743652544546	31.2298256303071
OG_13963	7.29362852090527	8.35143777357145	8.65958827526307	9.96410283983649	17.2602549424023	6.31303970136115	16.2428684232605	14.1833844406765	11.5689783309137	10.5071658665676	10.6345490964098
OG_10214	124.507083614093	99.8675350808585	117.854888296473	141.193673309961	234.266515724095	88.4229332288878	276.392582015052	108.273458742895	129.569188432295	129.042783359838	69.3356444570885
OG_13968	35.3124659919536	66.5426472876749	46.4630316415493	64.4991275138168	43.5328338799416	60.8667284396907	68.827750351338	107.291155144832	47.3802901354738	49.336844054476	78.2642664504029
OG_13969	6.68764093032237	3.92278349507878	4.89154033626622	3.62458451809888	5.49045708252623	4.31571639098958	16.2550454876057	7.22451870757171	4.88430366621485	23.0986343869402	9.80635834204532
OG_17530	NA	25.5087494247032	20.443941694019	20.3103947219531	14.0520094359099	10.6502687095074	7.9379222497203	15.3847093597924	9.51897277163859	14.8983866372164	14.2601180520321
OG_22041	NA	0	NA	0	NA	NA	NA	0	NA	NA	NA
OG_22521	NA	NA	NA	NA	NA	NA	NA	NA	254.951094933442	NA	90.7170369090959
OG_10921	0.00649963199171678	0.0374389429247379	0	0	0.0277302626697095	1.40012723575211	0	0	0.123913047381579	0.0368633951283702	NA
OG_10920	5.05053744515685	0.972184055520833	2.77603428853472	0.553162108681618	1.36582755930693	22.9923947098188	2.39635842135211	1.28402190686831	0.995579707674431	0.726417771240172	0.603084061444575
OG_10923	54.0523133850914	44.7468282105828	94.3894880348745	75.2756807536837	88.2638033281386	53.3406463116245	62.5388656084184	60.381716013501	36.3219821837172	98.9196662995662	99.7489324270729
OG_10922	3.38065293542816	4.38687184352397	5.37324788460602	3.48489561666791	4.26862607199204	1.91228841935861	3.07421785056872	2.85837480710624	2.50403293282487	2.73940051810453	1.66421307984367
OG_10925	0.0525960290388886	0.0274623043397266	0.571230197993696	0.174380252406968	0	0.402115093272675	0.0372717079405595	0	0.481278295918487	0.0428139064207134	0.325763769737318
