OG	Name.AAUR	Sociality.AAUR	antTPM.AAUR	headTPM.AAUR	dufTPM.AAUR	abdTPM.AAUR	Name.APUR	Sociality.APUR	antTPM.APUR	headTPM.APUR	dufTPM.APUR	abdTPM.APUR	Name.LCAL	Sociality.LCAL	antTPM.LCAL	headTPM.LCAL	dufTPM.LCAL	abdTPM.LCAL	Name.LFIG	Sociality.LFIG	antTPM.LFIG	headTPM.LFIG	dufTPM.LFIG	abdTPM.LFIG	Name.LLEU	Sociality.LLEU	antTPM.LLEU	headTPM.LLEU	dufTPM.LLEU	abdTPM.LLEU	Name.LMAR	Sociality.LMAR	antTPM.LMAR	headTPM.LMAR	dufTPM.LMAR	abdTPM.LMAR	Name.LPAU	Sociality.LPAU	antTPM.LPAU	headTPM.LPAU	dufTPM.LPAU	abdTPM.LPAU	Name.LVIE	Sociality.LVIE	antTPM.LVIE	headTPM.LVIE	dufTPM.LVIE	abdTPM.LVIE	TPMmax.8sp	TPMmax.4social	TPMmax.4solitary	tau.8sp4tissues	tau.4soc4tissues	tau.4sol4tissues
OG_15289	AAUR_03241-RB	soc	34.4682	24.5436	15.4031	25.6054	APUR_05953-RB	sol	17.2903	10.4598	3.3261	15.1252	LCAL_00494-RA	soc	27.1581	28.0718	8.659	12.4148	LFIG_05095-RB	sol	19.7711	18.9836	16.4515	11.1245	LLEU_05334-RA	sol	19.1372	13.5959	3.7843	4.6899	LMAR_10108-RA	soc	19.8557	23.4196	16.0647	19.9173	LPAU_10318-RA	soc	15.8641	12.3508	19.4479	8.242	LVIE_06256-RA	sol	17.183	15.6898	19.2184	8.42	34.4682	34.4682	19.7711	0.5402	0.4642	0.3442
OG_10585	AAUR_06936-RA	soc	74.4863	96.2698	92.7149	83.2016	APUR_09310-RA	sol	19.3354	30.1624	25.7524	15.7041	LCAL_06448-RA	soc	26.1379	44.4313	25.3316	34.6579	LFIG_00799-RA	sol	59.1194	128.8708	85.0937	133.1889	LLEU_07767-RA	sol	8.2972	17.5597	2.3155	16.835	LMAR_10945-RA	soc	58.7629	66.7485	47.5609	83.6873	LPAU_02147-RA	soc	106.1265	91.7737	64.5898	80.8581	LVIE_10829-RA	sol	143.0396	172.5802	73.7354	82.2779	172.5802	106.1265	172.5802	0.6414	0.3899	0.675
OG_12259	AAUR_02198-RA	soc	227.0515	54.6592	100.3569	71.5741	APUR_01558-RA	sol	133.2084	40.5131	47.1898	51.2366	LCAL_05541-RA	soc	201.2567	60.4661	54.59	87.6361	LFIG_06678-RA	sol	157.0505	32.5715	39.7586	29.1317	LLEU_04629-RA	sol	163.1742	61.8676	67.9298	34.0873	LMAR_10432-RA	soc	136.161	70.9036	51.5196	70.1011	LPAU_01513-RA	soc	108.7569	35.7824	58.3231	41.0646	LVIE_01355-RA	sol	163.9898	35.2979	79.7676	39.6372	227.0515	227.0515	163.9898	0.6619	0.6467	0.5884
OG_11398	AAUR_13481-RA	soc	85.032	22.4788	0	0.0082	APUR_00451-RA	sol	11.9516	13.4051	0.5244	0.7113	LCAL_08015-RA	soc	7.3946	3.4434	0.032	0.2145	LFIG_08175-RA	sol	7.1771	7.6152	0.1597	0.0099	LLEU_10241-RA	sol	162.5362	104.496	89.8143	43.5494	LMAR_10007-RA	soc	18.2813	24.8031	0.1084	0.657	LPAU_04104-RA	soc	7.9963	3.6727	0.174	0.108	LVIE_07985-RA	sol	36.9274	9.0776	0	2.9749	162.5362	85.032	162.5362	0.9002	0.9299	0.8653
OG_12387	AAUR_00032-RA	soc	11.0437	14.4231	12.2186	15.5671	APUR_08162-RA	sol	19.2605	19.9249	43.8321	17.473	LCAL_05969-RB	soc	13.9012	18.3649	4.8086	23.5847	LFIG_03811-RA	sol	13.4578	16.3105	4.7761	19.1927	LLEU_00287-RA	sol	2.7374	2.802	0.4751	0.2962	LMAR_01161-RA	soc	34.7525	38.754	6.313	40.5794	LPAU_03575-RA	soc	14.2061	32.6442	14.4194	33.5618	LVIE_10052-RA	sol	25.3746	29.5029	4.027	18.0128	43.8321	40.5794	43.8321	0.6153	0.5259	0.7055
OG_15551	AAUR_05873-RA	soc	10.6517	2.1576	113.004	23.3377	APUR_02886-RA	sol	12.1757	5.1287	0.2544	5.1489	LCAL_03479-RB	soc	7.4764	1.1466	1.0184	9.4784	LFIG_04208-RA	sol	9.1174	2.1305	15.6527	0.4543	LLEU_10500-RB	sol	9.9788	2.2544	0.274	0.4148	LMAR_11102-RC	soc	7.6323	5.6943	19.9112	16.883	LPAU_03960-RA	soc	11.0708	2.6932	27.5159	1.9365	LVIE_00101-RB	sol	11.8075	3.8811	6.9044	3.2858	113.004	113.004	15.6527	0.9322	0.9123	0.6882
OG_14282	AAUR_07924-RA	soc	15.3056	9.3535	9.5645	8.9857	APUR_06614-RA	sol	16.5177	7.5577	7.551	9.2743	LCAL_08417-RA	soc	13.3323	6.2095	8.636	7.1567	LFIG_08540-RA	sol	19.113	12.506	12.9217	16.3963	LLEU_07367-RA	sol	9.5674	5.6706	8.7675	10.5503	LMAR_02562-RA	soc	13.3384	11.4077	11.4441	8.4642	LPAU_11667-RA	soc	13.1132	9.8399	9.0518	9.3476	LVIE_02341-RA	sol	13.3104	6.0153	8.8173	7.4564	19.113	15.3056	19.113	0.4643	0.3499	0.4668
OG_11731	AAUR_08328-RA	soc	127.3775	245.2385	372.6517	236.5431	APUR_11010-RA	sol	246.3179	300.3401	427.2805	351.8937	LCAL_09474-RA	soc	199.9564	278.6316	535.5267	237.9829	LFIG_09531-RA	sol	283.9819	584.8272	452.6562	411.1162	LLEU_09306-RA	sol	237.51	482.3734	323.6646	355.5885	LMAR_08893-RA	soc	296.1812	375.8722	1056.3306	339.3024	LPAU_08393-RA	soc	193.2541	303.2478	201.7738	207.4663	LVIE_04115-RA	sol	270.3319	398.9965	732.8621	299.575	1056.3306	1056.3306	732.8621	0.6851	0.738	0.5064
OG_16451	AAUR_04209-RA	soc	33.0264	17.6773	22.4091	15.3343	APUR_01398-RA	sol	41.9175	19.8975	25.3697	13.3113	LCAL_02376-RA	soc	42.1094	28.5612	18.6437	21.2031	LFIG_02719-RA	sol	35.8628	19.7323	24.7688	15.8433	LLEU_02342-RA	sol	40.663	34.4044	16.9966	21.8751	LMAR_03059-RA	soc	57.917	36.8216	36.2156	27.2345	LPAU_00358-RA	soc	38.1987	39.1648	19.7949	27.4648	LVIE_08471-RA	sol	39.2506	31.1484	24.1917	25.9143	57.917	57.917	41.9175	0.5238	0.5121	0.381
OG_11847	AAUR_13404-RA	soc	16.8147	8.3126	15.5865	9.4402	APUR_03967-RC	sol	17.7851	9.656	17.0738	10.1283	LCAL_07226-RA	soc	20.8075	4.9591	11.1554	11.0953	LFIG_04453-RC	sol	22.267	6.4177	6.9533	8.9857	LLEU_07065-RA	sol	19.9898	10.244	19.0785	8.8229	LMAR_02225-RA	soc	27.6608	11.1182	8.6972	13.7281	LPAU_09186-RA	soc	24.8006	7.3824	16.9233	14.7461	LVIE_01610-RA	sol	22.8914	5.8488	17.0686	11.706	27.6608	27.6608	22.8914	0.5213	0.5287	0.4408
OG_13346	AAUR_11618-RA	soc	4.8496	6.3219	4.3588	3.0803	APUR_04328-RA	sol	10.3141	10.6984	10.145	7.2261	LCAL_00351-RA	soc	6.3483	7.7818	7.7659	6.2772	LFIG_03347-RA	sol	6.8387	6.2707	5.876	6.4796	LLEU_09504-RA	sol	3.9628	3.4203	3.2163	2.4457	LMAR_00700-RA	soc	6.3797	4.028	14.9795	4.6116	LPAU_06137-RA	soc	11.4393	8.9402	5.6751	6.8491	LVIE_05430-RA	sol	10.6872	11.0724	11.7154	5.7488	14.9795	14.9795	11.7154	0.546	0.5785	0.4059
OG_14708	AAUR_05295-RA	soc	7.5406	3.3485	3.3933	1.3927	APUR_08461-RA	sol	12.7268	7.3518	11.4964	5.4241	LCAL_03879-RA	soc	6.8716	1.9099	3.6008	1.1072	LFIG_06128-RA	sol	23.0219	7.1921	5.4284	5.1516	LLEU_03726-RA	sol	12.7879	2.7205	6.3084	0.8314	LMAR_06910-RA	soc	6.4537	3.8758	3.3852	2.4247	LPAU_06840-RA	soc	4.5791	3.2533	1.8503	1.6993	LVIE_04031-RA	sol	10.8416	5.8815	9.1476	2.5773	23.0219	7.5406	23.0219	0.7722	0.5655	0.6934
OG_13728	AAUR_01054-RA	soc	27.3859	12.2423	17.0139	13.4554	APUR_05909-RA	sol	19.4865	8.9024	16.4195	20.6642	LCAL_01393-RA	soc	28.706	18.8838	27.6003	25.8827	LFIG_02012-RA	sol	22.3047	13.5222	13.9743	21.7524	LLEU_03500-RA	sol	18.7263	13.576	26.1576	15.5402	LMAR_00115-RB	soc	29.5922	29.0594	14.071	29.4318	LPAU_01099-RA	soc	25.8768	15.5032	25.8917	19.3167	LVIE_04993-RA	sol	22.3808	20.0284	16.5302	20.5027	29.5922	29.5922	26.1576	0.3233	0.2558	0.3264
OG_17079	AAUR_03742-RA	soc	33.7504	31.9984	45.5263	55.7064	APUR_09906-RA	sol	64.9464	78.2746	127.5871	73.9647	LCAL_04792-RA	soc	55.1873	25.3815	106.2089	53.1056	LFIG_00563-RA	sol	96.3711	164.4413	34.2267	188.4419	LLEU_01859-RA	sol	100.8059	92.9068	100.1666	88.8813	LMAR_05377-RA	soc	25.4068	11.1136	54.3231	18.9281	LPAU_19330-RA	soc	68.2238	188.8337	37.5429	158.8211	LVIE_07165-RA	sol	51.0726	65.5307	89.7263	76.7599	188.8337	188.8337	188.4419	0.6113	0.7242	0.5381
OG_14874	AAUR_06990-RB	soc	32.9169	44.4518	94.2887	45.9849	APUR_09258-RA	sol	42.2163	58.3412	97.1632	85.9248	LCAL_06528-RA	soc	58.7096	48.1071	44.426	41.2721	LFIG_00848-RA	sol	45.9282	62.3525	117.8082	59.0362	LLEU_07891-RA	sol	50.12	62.7579	29.8868	46.839	LMAR_05857-RA	soc	59.1194	60.243	124.6512	58.6563	LPAU_02050-RA	soc	45.944	61.1531	25.3697	72.5206	LVIE_10917-RA	sol	57.1662	102.1437	116.6885	86.4889	124.6512	124.6512	117.8082	0.5047	0.5758	0.4324
OG_12008	AAUR_12430-RA	soc	0.1148	9.8317	0.8972	0.4915	APUR_09708-RA	sol	0.4768	13.9755	0.2147	0.3039	LCAL_06679-RA	soc	0.935	27.452	0.0616	1.1144	LFIG_00148-RA	sol	4.8633	21.8526	0.0665	0.7006	LLEU_08041-RA	sol	0.4683	17.1903	0.1766	1.1372	LMAR_05999-RA	soc	1.741	12.4641	0.1707	0.6186	LPAU_01897-RA	soc	0.2595	24.5862	0	2.1749	LVIE_11069-RA	sol	5.016	25.1561	0	0.9832	27.452	27.452	25.1561	0.826	0.8653	0.8213
OG_17274	AAUR_09071-RA	soc	20.0761	1.7727	0.1144	0.1577	APUR_07910-RA	sol	2.5544	0.6669	0.0288	0.2454	LCAL_08967-RA	soc	1.9511	0.0486	0	0.4428	LFIG_09268-RA	sol	6.566	4.5838	0.9408	3.2151	LLEU_08628-RA	sol	2.835	0.7378	0.8591	0.1823	LMAR_06739-RA	soc	1.6216	0.8651	0.1131	0.2058	LPAU_08826-RA	soc	4.5257	1.8043	0.5167	0.6833	LVIE_05872-RB	sol	9.014	0.9432	0	0.204	20.0761	20.0761	9.014	0.9222	0.9508	0.8183
OG_10679	AAUR_04396-RA	soc	3.401	2.9365	0.0775	1.0558	APUR_01004-RA	sol	1.0505	1.2611	0	0.2309	LCAL_02138-RA	soc	0.2796	2.8886	0.0216	0.0053	LFIG_02476-RA	sol	0.8258	2.7125	0	0.2138	LLEU_02575-RA	sol	0.6738	5.201	0	0.1439	LMAR_03298-RA	soc	0.695	4.7063	0	0.2822	LPAU_00118-RA	soc	0	3.7617	0.182	0.6269	LVIE_08713-RA	sol	0.162	4.1189	0	0.0084	5.201	4.7063	5.201	0.7995	0.7703	0.8539
OG_13552	AAUR_09156-RA	soc	19.1576	24.1948	3.5116	49.3817	APUR_07611-RA	sol	43.0409	55.132	2.3013	205.3409	LCAL_00347-RA	soc	82.2542	72.7201	81.3706	48.7366	LFIG_10243-RA	sol	163.9898	94.6138	172.0255	222.5735	LLEU_10533-RA	sol	52.925	64.9052	52.7741	30.6183	LMAR_04291-RB	soc	44.1337	69.6349	14.5	53.6799	LPAU_04735-RA	soc	60.8422	68.6474	130.8397	63.5014	LVIE_08074-RA	sol	80.2842	29.9965	76.8316	119.2313	222.5735	130.8397	222.5735	0.6911	0.6147	0.6274
OG_13502	AAUR_09002-RA	soc	4.0968	0.35	11.1862	5.2294	APUR_07567-RA	sol	4.8039	0.5595	0.4518	18.7914	LCAL_08891-RA	soc	28.0493	12.1337	0.2648	6.9295	LFIG_09187-RA	sol	34.0902	10.5885	0.3869	8.8309	LLEU_08703-RA	sol	13.5229	3.2865	4.9562	4.6043	LMAR_10686-RA	soc	33.8624	9.2001	0.4429	9.4402	LPAU_08744-RA	soc	15.7543	2.2083	0.5177	13.0561	LVIE_06134-RA	sol	13.5229	0.8098	9.3769	18.9072	34.0902	33.8624	34.0902	0.7482	0.766	0.7782
OG_13353	AAUR_11639-RA	soc	73.0311	53.1857	51.7838	39.6938	APUR_04347-RA	sol	151.6367	110.8456	163.6806	136.2999	LCAL_01747-RA	soc	48.932	28.9585	27.9384	25.2918	LFIG_01587-RA	sol	79.1889	88.4354	52.5795	61.5226	LLEU_03426-RA	sol	32.5042	38.2352	29.6548	15.9226	LMAR_00516-RA	soc	31.2988	17.263	15.7805	14.5694	LPAU_05818-RA	soc	52.4904	39.488	22.3822	20.7649	LVIE_02862-RA	sol	51.6091	49.4768	62.703	28.7326	163.6806	73.0311	163.6806	0.6941	0.5529	0.597
OG_18958	AAUR_11137-RA	soc	9.6224	4.2626	29.2409	2.2451	APUR_10539-RA	sol	0.1578	1.0189	0	0.2211	LCAL_00246-RA	soc	2.3779	2.457	7.0755	0.35	LFIG_10061-RA	sol	1.2741	3.2278	0.8191	0.1936	LLEU_10544-RA	sol	5.3232	3.1303	4.094	1.8515	LMAR_04104-RA	soc	0.8057	5.135	33.1154	0.2808	LPAU_04819-RA	soc	1.5629	0.805	1.4841	0.1181	LVIE_08348-RA	sol	0.2472	1.9782	1.0277	0.0899	33.1154	33.1154	5.3232	0.9099	0.8635	0.7579
OG_11161	AAUR_08155-RA	soc	71.0342	90.3097	187.5812	82.5954	APUR_06938-RA	sol	94.3691	106.9096	68.9015	106.6565	LCAL_08174-RA	soc	121.6054	167.5372	490.4591	208.358	LFIG_08918-RA	sol	74.944	96.4371	128.1472	84.4953	LLEU_05919-RA	sol	98.275	99.6649	34.8598	90.3554	LMAR_02794-RA	soc	52.625	79.5867	215.2952	58.8593	LPAU_19041-RA	soc	200.5374	344.2732	182.7971	199.9152	LVIE_02506-RA	sol	203.1992	182.9639	156.6482	150.5063	490.4591	490.4591	203.1992	0.7343	0.6924	0.4835
OG_13197	AAUR_08431-RA	soc	5.1781	1.6963	2.1501	3.2658	APUR_10724-RB	sol	3.3196	1.8384	7.2508	3.3659	LCAL_00149-RA	soc	2.1682	1.899	5.2088	3.3413	LFIG_11656-RA	sol	5.6482	3.4134	4.1386	8.5124	LLEU_10728-RA	sol	1.9645	1.8708	11.9303	10.2168	LMAR_04220-RA	soc	7.6141	2.4326	0.1506	4.1266	LPAU_04932-RA	soc	2.9608	3.5891	9.4075	5.0665	LVIE_08230-RA	sol	3.034	1.8236	3.7916	6.2086	11.9303	9.4075	11.9303	0.6575	0.6397	0.629
OG_15498	AAUR_05788-RA	soc	1.8081	1.9214	2.0241	2.7031	APUR_02806-RA	sol	3.6671	2.8131	1.0564	4.0714	LCAL_03071-RA	soc	4.2877	3.7784	6.6767	5.113	LFIG_07376-RA	sol	5.2048	3.1138	4.6932	4.2729	LLEU_06438-RA	sol	2.4618	3.3459	2.7644	8.226	LMAR_09120-RA	soc	2.42	3.4655	9.8968	3.3829	LPAU_07640-RA	soc	2.0151	4.091	6.4098	5.183	LVIE_04732-RA	sol	4.9131	4.2424	11.1902	7.5171	11.1902	9.8968	11.1902	0.6323	0.6276	0.6285
OG_12974	AAUR_03922-RA	soc	89.4945	11.1461	13.0136	9.6053	APUR_10287-RA	sol	231.6094	32.2344	19.1399	21.0342	LCAL_04470-RA	soc	35.3548	8.4324	5.1496	8.1582	LFIG_01152-RA	sol	48.843	6.6014	6.6862	18.2375	LLEU_01752-RA	sol	95.2678	11.0407	5.7513	13.0413	LMAR_04380-RA	soc	52.4663	10.5527	3.9231	20.159300000000002	LPAU_02902-RA	soc	52.625	89.6482	21.6324	93.622	LVIE_07339-RA	sol	73.5576	11.4628	13.196	12.7942	231.6094	93.622	231.6094	0.8727	0.6928	0.8881
OG_17844	AAUR_10641-RA	soc	10.936	4.8969	0.742	5.8297	APUR_05684-RA	sol	12.5653	4.4691	0.3541	1.1846	LCAL_10018-RA	soc	15.6262	5.5182	0	0.0053	LFIG_10837-RA	sol	4.5363	6.2134	0	0.0099	LLEU_09851-RA	sol	11.3038	16.2723	0.4411	1.1393	LMAR_04954-RA	soc	2.028	11.1318	2.6624	2.1997	LPAU_11236-RA	soc	23.6264	16.3843	0.6488	0.0078	LVIE_06590-RA	sol	24.3304	9.5123	0	0.0084	24.3304	23.6264	24.3304	0.7743	0.7782	0.8136
OG_12957	AAUR_03857-RA	soc	32.5078	75.1255	51.6384	50.475	APUR_10222-RA	sol	49.4176	79.8585	55.9484	53.9918	LCAL_04344-RA	soc	50.8346	46.3697	58.2622	42.585	LFIG_01014-RA	sol	46.635	43.421	59.2683	41.2519	LLEU_01569-RA	sol	30.8755	53.0115	47.7648	42.4684	LMAR_04510-RA	soc	47.9251	69.2173	83.4158	51.4627	LPAU_03039-RA	soc	38.4768	53.212	45.6551	40.066	LVIE_06471-RA	sol	36.2337	51.4587	46.9945	36.457	83.4158	83.4158	79.8585	0.4088	0.3975	0.4196
OG_11973	AAUR_07873-RA	soc	316.0243	636.2242	3465.1033	1055.173	APUR_06660-RA	sol	490.2117	638.9373	998.1828	858.8428	LCAL_08445-RA	soc	220.8694	275.5422	909.4883	301.6885	LFIG_08570-RA	sol	381.876	526.3066	2738.2394	824.2496	LLEU_07394-RA	sol	332.7356	486.5456	462.5189	551.019	LMAR_02593-RA	soc	131.2564	205.3138	3427.282	272.1869	LPAU_11696-RA	soc	335.3164	436.1038	314.2294	491.9947	LVIE_02314-RA	sol	544.9096	625.9762	3052.6246	702.1577	3465.1033	3465.1033	3052.6246	0.7808	0.8205	0.7562
OG_16011	AAUR_06631-RA	soc	351.9839	355.9639	356.4639	317.4307	APUR_04090-RA	sol	169.4114	230.5772	500.6727	236.5431	LCAL_07539-RA	soc	164.1839	238.6921	292.5444	165.0179	LFIG_04774-RA	sol	195.8064	285.9506	297.863	262.4444	LLEU_06686-RA	sol	257.9604	171.1105	268.0372	152.6528	LMAR_01902-RA	soc	365.7874	285.9506	309.1452	291.5159	LPAU_09516-RA	soc	137.8769	185.0298	226.3247	148.4874	LVIE_01939-RA	sol	136.7095	217.1983	211.4501	169.7518	500.6727	365.7874	500.6727	0.5196	0.3026	0.5655
OG_14064	AAUR_11070-RA	soc	28.1651	41.9646	5.973	17.1336	APUR_07069-RA	sol	16.9716	28.0464	7.781	19.3232	LCAL_01961-RA	soc	11.2877	20.0695	10.989	15.8229	LFIG_04249-RA	sol	9.0943	22.5608	16.7901	12.7113	LLEU_10475-RA	sol	8.8062	7.9887	6.9767	4.4687	LMAR_11319-RA	soc	29.1969	27.2264	47.2288	35.2772	LPAU_04607-RA	soc	10.8458	8.9632	5.164	13.9563	LVIE_09824-RA	sol	17.6151	13.0835	7.2508	5.7215	47.2288	47.2288	28.0464	0.6672	0.6019	0.5789
OG_16474	AAUR_04261-RA	soc	22.9946	33.3833	16.9966	21.0903	APUR_01345-RA	sol	14.4502	31.8747	13.2207	22.3886	LCAL_02757-RA	soc	19.209	33.6137	24.1216	24.9763	LFIG_03127-RA	sol	27.1194	44.5799	36.8396	33.6338	LLEU_02092-RA	sol	9.8945	27.1131	14.1975	20.7017	LMAR_10294-RA	soc	31.9785	41.0986	35.0481	43.8061	LPAU_00754-RA	soc	19.789	21.3381	14.9164	18.0337	LVIE_11448-RA	sol	15.0956	34.7567	27.6606	25.0807	44.5799	43.8061	44.5799	0.4382	0.4238	0.4706
OG_14551	AAUR_04939-RB	soc	8.9296	5.0839	8.2002	8.226	APUR_08911-RA	sol	13.3323	6.2095	12.9677	10.1029	LCAL_03776-RA	soc	9.5354	5.8197	9.3318	7.3137	LFIG_06016-RB	sol	7.1055	4.0078	9.5263	4.9209	LLEU_04326-RA	sol	9.4409	5.7472	10.2751	9.514	LMAR_07016-RB	soc	9.8466	6.3064	8.8469	7.2547	LPAU_06957-RA	soc	8.6139	6.9448	9.4796	7.1666	LVIE_03923-RB	sol	7.9914	5.4969	9.6341	8.8986	13.3323	9.8466	13.3323	0.3982	0.2075	0.3908
OG_12919	AAUR_03788-RA	soc	15.624	12.47	13.7755	13.3374	APUR_10149-RA	sol	17.0628	29.252	15.961	19.5837	LCAL_04324-RB	soc	14.46	20.5195	12.264	20.2965	LFIG_00995-RC	sol	31.8908	25.9887	20.5189	40.4066	LLEU_01551-RA	sol	13.9301	20.3533	29.9734	21.5437	LMAR_04529-RA	soc	17.2823	15.7869	9.3597	19.8628	LPAU_03061-RA	soc	9.9071	18.9659	27.2047	26.0825	LVIE_06464-RA	sol	20.2021	38.9324	7.8811	14.3489	40.4066	27.2047	40.4066	0.5253	0.4119	0.4598
OG_13106	AAUR_11491-RA	soc	34.6201	31.719	32.9207	23.6003	APUR_07176-RA	sol	28.8954	35.0766	57.9429	27.3667	LCAL_10890-RA	soc	20.4274	18.3564	25.2383	22.7375	LFIG_03391-RA	sol	13.1132	13.51	20.6888	14.1783	LLEU_09543-RA	sol	38.645	56.1151	31.1767	34.4229	LMAR_11622-RA	soc	40.9509	64.5938	32.3719	55.6013	LPAU_06180-RA	soc	21.3276	20.4891	23.9052	21.6527	LVIE_05468-RB	sol	14.0993	21.0952	41.2311	33.0806	64.5938	64.5938	57.9429	0.5473	0.5604	0.5137
OG_16253	AAUR_02270-RA	soc	18.5039	36.6545	17.901	23.2268	APUR_01786-RA	sol	37.7001	52.4435	46.6	36.0881	LCAL_05426-RA	soc	26.0911	42.7359	23.1828	38.3755	LFIG_10376-RA	sol	37.9178	74.9613	18.8913	39.9417	LLEU_04971-RA	sol	36.601	68.5409	45.0541	50.1057	LMAR_09391-RA	soc	23.0173	32.2344	12.6356	30.3404	LPAU_01050-RA	soc	21.5134	43.5233	23.1828	36.457	LVIE_00179-RA	sol	50.7503	108.4506	36.1074	51.9142	108.4506	43.5233	108.4506	0.6629	0.378	0.5798
OG_10131	AAUR_11554-RA	soc	8.1845	11.4597	18.8913	4.5168	APUR_01722-RA	sol	4.2677	4.1761	2.9041	2.0731	LCAL_10288-RA	soc	1.1458	1.1518	0.1138	0.6034	LFIG_09848-RA	sol	18.8661	14.9865	4.654	12.2774	LLEU_02784-RA	sol	0	0	0.2785	1.0886	LMAR_10351-RA	soc	1.8276	1.3605	1.152	1.0533	LPAU_10565-RA	soc	1.49	1.0284	0.4816	0.4215	LVIE_12378-RA	sol	0	0	0	1.5379	18.8913	18.8913	18.8661	0.8239	0.873	0.8295
OG_18994	AAUR_05111-RA	soc	16.999	12.3508	17.3678	14.0178	APUR_08700-RA	sol	19.8317	9.4058	23.0149	10.6313	LCAL_03713-RA	soc	24.0148	10.0079	18.1247	13.9955	LFIG_05945-RA	sol	14.6426	11.8019	16.9233	5.9533	LLEU_03779-RA	sol	14.5596	15.1228	18.331	14.1617	LMAR_07081-RA	soc	25.5187	27.4039	14.1175	19.6873	LPAU_07026-RA	soc	16.9535	12.6392	12.4205	10.7226	LVIE_03745-RA	sol	22.5407	13.0265	8.659	10.5806	27.4039	27.4039	23.0149	0.449	0.4187	0.4028
OG_12275	AAUR_02516-RA	soc	1.7843	1.4521	0	0.0082	APUR_01842-RA	sol	2.1744	1.6493	1.9816	2.4506	LCAL_05387-RA	soc	2.0547	0	0	0.1346	LFIG_10422-RA	sol	1.9966	0.736	0	0.0099	LLEU_04490-RA	sol	1.8749	0.9744	0	0.0037	LMAR_09354-RA	soc	1.4816	0.736	0	0.0045	LPAU_00896-RA	soc	2.561	1.3915	0	0.0078	LVIE_00275-RA	sol	2.9026	1.0778	0.1471	0.0084	2.9026	2.561	2.9026	0.7033	0.7643	0.6535
OG_12571	AAUR_00563-RA	soc	16.4005	4.6183	1.4488	2.0558	APUR_08290-RA	sol	14.429	6.5137	0.3981	3.9004	LCAL_11614-RA	soc	5.3811	0.9593	0.2767	0.693	LFIG_04263-RA	sol	3.1025	3.3504	4.8693	1.5542	LLEU_10488-RA	sol	16.3422	7.1131	0.3824	4.9075	LMAR_11335-RB	soc	1.8845	1.5927	1.0696	1.042	LPAU_08978-RA	soc	2.8937	0.2762	0.0297	0.0078	LVIE_12131-RA	sol	18.227	34.5733	1.4146	2.3879	34.5733	16.4005	34.5733	0.8792	0.9015	0.8286
OG_18476	AAUR_01714-RA	soc	6.8628	9.8686	4.5099	5.5785	APUR_05323-RA	sol	10.9139	11.1535	19.2251	9.06	LCAL_01700-RA	soc	10.5254	14.6217	6.5947	10.6004	LFIG_02120-RA	sol	21.3461	19.6699	8.3985	19.9639	LLEU_03597-RA	sol	14.4804	19.3618	12.6309	14.62	LMAR_07692-RA	soc	11.685	8.8701	5.9811	7.9146	LPAU_05883-RA	soc	19.4865	14.4732	5.6401	9.02	LVIE_05078-RA	sol	7.3818	10.7679	4.7564	12.9525	21.3461	19.4865	21.3461	0.4748	0.5459	0.3899
OG_14633	AAUR_05086-RA	soc	29.1722	49.1741	0.1848	4.2544	APUR_08766-RA	sol	48.3258	51.1204	0	1.6993	LCAL_03618-RA	soc	20.9103	33.1619	0	1.9126	LFIG_05837-RA	sol	11.1958	10.4666	0.3428	1.6867	LLEU_03888-RA	sol	26.1906	39.9858	0.1924	5.8047	LMAR_02291-RA	soc	18.1428	42.459	0.3973	5.745	LPAU_07135-RA	soc	11.1191	62.1956	0.0901	4.7673	LVIE_03840-RA	sol	40.3734	95.7797	0	4.8756	95.7797	62.1956	95.7797	0.8229	0.7626	0.8314
OG_18710	AAUR_02013-RA	soc	47.5719	26.7931	12.4449	10.4237	APUR_02112-RA	sol	62.3485	23.7853	0.5342	16.2136	LCAL_05023-RA	soc	22.4722	17.5597	4.2801	13.9619	LFIG_10681-RA	sol	12.1608	21.8186	0.9968	6.5122	LLEU_04726-RA	sol	38.4471	35.7956	13.9595	9.3052	LMAR_06455-RA	soc	45.9628	81.1963	1.2338	10.9066	LPAU_01286-RA	soc	28.2788	32.36	10.2209	12.5807	LVIE_00365-RA	sol	27.731	31.6343	17.901	14.0031	81.1963	81.1963	62.3485	0.7496	0.7561	0.7104
OG_11033	AAUR_06445-RA	soc	1.7978	0.0317	41.2311	7.1075	APUR_04034-RA	sol	0.743	0.0481	0.0176	1.311	LCAL_06928-RA	soc	1.1937	0.3597	3.4583	25.7408	LFIG_12513-RA	sol	1.7574	0.7301	0	0.0099	LLEU_06707-RA	sol	0.8863	10.0977	0	0.065	LMAR_01924-RA	soc	0.4568	20.4574	0.9635	17.7094	LPAU_09493-RA	soc	5.9045	9.3642	8.9703	53.4619	LVIE_01916-RA	sol	3.2763	37.7395	43.4124	44.4148	53.4619	53.4619	44.4148	0.8255	0.8195	0.8498
